Date,Open,High,Low,Close,Adj Close,Volume
2018-04-20,141.395798,141.462708,138.154877,138.527725,117.077179,8645818
2018-04-23,138.652008,139.541107,137.982788,139.445511,117.852844,5560118
2018-04-24,140.066925,140.822174,138.173996,139.158707,117.610474,5142659
2018-04-25,139.378586,139.961761,137.772461,139.521988,117.917511,7663414
2018-04-26,140.152969,140.879547,139.770554,140.267685,118.547729,4462027
2018-04-27,140.382416,140.774384,139.254303,140.038239,118.353798,3352953
2018-04-30,140.401535,140.898666,138.585083,138.585083,117.125664,4618613
2018-05-01,138.288712,138.642441,137.160614,138.623322,117.157990,4637336
2018-05-02,138.107071,138.451248,135.822174,136.185471,115.097649,5433865
2018-05-03,135.879547,135.975143,133.747604,135.745697,114.725960,5249456
2018-05-04,134.894836,138.001907,134.110901,137.581268,116.277283,4604701
2018-05-07,137.667297,137.973236,136.367111,136.921600,115.719772,3825222
2018-05-08,136.711288,137.198853,135.812622,136.711288,115.542023,5616079
2018-05-09,135.659653,136.730408,135.066925,136.338425,116.506035,4389016
2018-05-10,136.854691,137.982788,136.720840,137.896744,117.837654,3898024
2018-05-11,137.772461,138.479919,137.265778,137.801147,117.755966,3214567
2018-05-14,138.116638,138.738052,137.801147,137.954117,117.886703,3364041
2018-05-15,137.189301,137.657745,136.634796,137.418732,117.429169,4277512
2018-05-16,137.380493,138.652008,136.969406,138.269592,118.156288,3314460
2018-05-17,138.145309,138.804977,137.447418,138.145309,118.050064,3292494
2018-05-18,138.116638,138.565964,137.657745,137.743790,117.706947,2805581
2018-05-21,138.575531,139.617584,138.317398,139.091782,118.858871,3027856
2018-05-22,139.120453,139.770554,138.623322,138.709366,118.532082,2389064
2018-05-23,138.001907,138.336517,137.170166,138.307846,118.188950,3618846
2018-05-24,138.040146,138.126190,136.663483,137.734222,117.698776,3555040
2018-05-25,137.571701,138.212234,137.151047,137.323135,117.347488,5140358
2018-05-29,136.261948,136.606125,134.043976,135.009567,115.370453,4746330
2018-05-30,135.659653,136.806885,135.583176,136.347992,116.514206,5353951
2018-05-31,136.529633,136.529633,134.847031,135.095596,115.443977,7144494
2018-06-01,136.166351,136.558319,135.391968,135.707458,115.966843,4034945
2018-06-04,136.042068,136.873810,135.927338,136.749527,116.857330,3174924
2018-06-05,136.759079,137.743790,136.749527,137.380493,117.396515,2966456
2018-06-06,137.992355,138.355637,137.227539,138.346085,118.221626,3368225
2018-06-07,138.623322,140.248566,138.556412,138.967499,118.752640,4515059
2018-06-08,138.623322,139.990433,138.021027,139.713196,119.389854,5450183
2018-06-11,140.172089,140.927338,139.713196,140.133850,119.749336,3409960
2018-06-12,140.630981,141.032501,140.172089,140.411087,119.986259,2761963
2018-06-13,140.334610,140.984711,139.770554,139.913956,119.561432,3104737
2018-06-14,140.200760,140.516251,138.709366,138.814529,118.621918,3479310
2018-06-15,138.527725,139.072662,137.380493,138.996170,118.777161,9535336
2018-06-18,137.839386,138.164429,136.845123,138.126190,118.033714,4483574
2018-06-19,136.826004,137.877625,136.663483,137.571701,117.559868,3647402
2018-06-20,137.877625,138.164429,136.147232,136.357559,116.522362,3483075
2018-06-21,136.319305,136.845123,134.636703,135.038239,115.394958,4066534
2018-06-22,135.411087,135.573608,134.588913,135.066925,115.419479,5869420
2018-06-25,134.225616,134.225616,132.198853,132.686417,113.385254,9348207
2018-06-26,133.231354,133.699814,132.246658,132.963669,113.622185,4329917
2018-06-27,132.992355,133.632889,131.405350,131.434036,112.315048,4290483
2018-06-28,132.026764,134.359467,131.883362,133.881454,114.406448,4731790
2018-06-29,134.149139,135.143402,133.470367,133.556412,114.128677,3880765
2018-07-02,132.198853,134.053543,132.122375,133.709366,114.259369,3562048
2018-07-03,134.464630,134.741867,133.240921,133.432129,114.022491,2053507
2018-07-05,134.302109,135.210327,133.776291,135.210327,115.542007,3916956
2018-07-06,135.305923,136.653915,134.961761,136.214142,116.399818,2980054
2018-07-09,136.319305,138.355637,136.204590,138.040146,117.960205,4084316
2018-07-10,138.154877,139.187378,137.915863,138.346085,118.221626,3950742
2018-07-11,137.667297,139.761002,137.667297,138.565964,118.409538,3688824
2018-07-12,139.435944,140.372849,139.330780,140.009567,119.643127,3262997
2018-07-13,140.009567,140.516251,139.388138,139.483749,119.193817,3203480
2018-07-16,139.263855,139.378586,137.868073,139.063095,118.834358,3628365
2018-07-17,138.384323,138.623322,137.036331,137.179733,117.224960,5331148
2018-07-18,137.198853,138.432129,136.462708,138.164429,118.066406,7254324
2018-07-19,141.347992,143.919693,140.774384,142.676865,121.922424,15329967
2018-07-20,142.045883,142.313583,139.827911,139.913956,119.561432,6709672
2018-07-23,139.913956,140.248566,138.632889,139.292542,119.030426,4077203
2018-07-24,140.248566,140.573608,139.502869,139.942642,119.585960,4070614
2018-07-25,139.588913,140.200760,139.101334,140.172089,119.782005,3797921
2018-07-26,140.946457,142.705551,140.181641,140.258133,119.855560,4997788
2018-07-27,140.430206,140.669220,138.298279,138.766724,118.581078,3921768
2018-07-30,138.432129,139.808792,138.326965,139.091782,118.858871,3774177
2018-07-31,139.330780,139.388138,137.820267,138.556412,118.401375,5726013
2018-08-01,138.393875,138.804977,137.036331,137.189301,117.233131,3544266
2018-08-02,136.577438,137.055450,136.070740,136.673035,116.791954,4018104
2018-08-03,136.940720,141.414917,136.711288,141.204590,120.664322,8424066
2018-08-06,140.487579,140.726578,139.168259,139.608032,119.300026,4093730
2018-08-07,140.200760,141.147232,139.913956,140.544937,120.100639,3670205
2018-08-08,140.850861,140.946457,139.808792,140.430206,120.002594,3745831
2018-08-09,139.130020,139.521988,138.365204,138.403442,119.548424,3235801
2018-08-10,138.145309,138.690247,137.552582,138.126190,119.308914,3141243
2018-08-13,137.810699,137.954117,136.261948,136.434036,117.847313,2989991
2018-08-14,136.711288,137.495224,136.644363,137.055450,118.384064,2991560
2018-08-15,136.281067,137.667297,135.755264,137.581268,118.838226,4436609
2018-08-16,138.021027,139.273422,138.021027,138.948380,120.019119,5492232
2018-08-17,138.422562,139.952194,138.326965,139.636703,120.613663,2801816
2018-08-20,139.933075,140.688339,139.722748,140.066925,120.985260,2614686
2018-08-21,140.535370,140.650101,139.474182,139.550674,120.539345,3249817
2018-08-22,139.588913,139.732315,138.804977,138.852768,119.936523,2498894
2018-08-23,138.661575,139.120453,138.384323,138.977051,120.043861,2322538
2018-08-24,139.063095,139.665390,138.499039,139.617584,120.597153,2904324
2018-08-27,140.478012,141.128113,140.076477,140.238998,121.133896,3652214
2018-08-28,140.487579,140.525818,139.761002,140.143402,121.051346,2568244
2018-08-29,140.411087,141.424469,140.152969,141.051620,121.835838,3298875
2018-08-30,140.564056,140.822174,138.862335,139.512421,120.506302,3494058
2018-08-31,139.311661,140.325043,139.139572,140.038239,120.960503,3648971
2018-09-04,139.560226,139.761002,138.441681,139.273422,120.299881,3479205
2018-09-05,138.804977,140.296371,138.671127,140.210327,121.109146,3270319
2018-09-06,140.420654,141.166351,139.139572,139.952194,120.886177,4444245
2018-09-07,139.521988,140.057358,138.738052,139.053543,120.109940,4908983
2018-09-10,140.152969,140.822174,139.158707,139.244736,120.275078,3784742
2018-09-11,139.579346,140.525818,138.862335,140.047806,120.968758,3529936
2018-09-12,139.933075,141.472275,139.608032,140.124283,121.034798,4714008
2018-09-13,140.869980,142.447418,140.650101,142.399612,123.000175,5592439
2018-09-14,142.304016,142.734222,141.281067,141.806885,122.488205,3610897
2018-09-17,141.912048,142.514343,141.271515,141.434036,122.166153,3715287
2018-09-18,141.261948,142.437866,140.984711,142.026764,122.678116,3796352
2018-09-19,142.093689,143.365204,141.711288,142.504776,123.091019,4441525
2018-09-20,143.001907,144.722748,142.868073,144.502869,124.816902,6226001
2018-09-21,144.818359,145.889099,144.110901,144.694077,124.982071,20865085
2018-09-24,144.455063,144.550674,142.887192,143.432129,123.892021,4461190
2018-09-25,143.317398,143.795410,141.835571,142.361374,122.967140,4599785
2018-09-26,145.697891,146.606125,144.684509,144.942642,125.196732,7742387
2018-09-27,145.325043,145.688339,144.512421,144.837479,125.105927,3637570
2018-09-28,144.512421,144.961761,144.158707,144.560226,124.866440,3457867
2018-10-01,145.038239,146.673035,145.038239,146.271515,126.344597,3930240
2018-10-02,146.261948,147.074570,145.793503,146.988525,126.963928,3169275
2018-10-03,147.227539,147.571701,146.080307,146.481842,126.526268,3467804
2018-10-04,145.019119,146.080307,143.747604,144.655838,124.949043,4432843
2018-10-05,144.263855,145.114716,141.367111,142.476105,123.066238,4813901
2018-10-08,141.969406,142.514343,140.707458,141.864243,122.537758,3388308
2018-10-09,141.567871,141.835571,140.468445,140.764816,121.588081,3809950
2018-10-10,141.013382,141.195023,136.233276,136.414917,117.830780,5802894
2018-10-11,136.347992,137.848953,132.676865,132.906311,114.800179,9111183
2018-10-12,134.913956,135.315491,132.963669,134.655838,116.311356,6865316
2018-10-15,134.206497,136.003830,133.977051,134.923523,116.542564,5193913
2018-10-16,136.644363,139.053543,135.353729,138.738052,119.837440,9095493
2018-10-17,129.913956,131.118546,127.552582,128.154877,110.696045,20359344
2018-10-18,126.892921,127.533463,124.321220,124.808792,107.805794,10472238
2018-10-19,124.904396,126.089867,122.332695,123.422562,106.608421,8150014
2018-10-22,123.881454,124.703636,122.753349,124.302101,107.368134,5982597
2018-10-23,123.346077,126.099426,122.762909,125.439774,108.350807,6760926
2018-10-24,125.401527,125.898659,121.414917,121.615677,105.047676,5972974
2018-10-25,121.653923,122.170174,119.636711,120.889099,104.420097,10778298
2018-10-26,119.703636,120.248566,118.269600,119.302101,103.049286,9170282
2018-10-29,114.091782,118.499046,113.097511,114.378586,98.796524,21391118
2018-10-30,115.181641,116.156792,110.086044,110.325050,95.295219,22445696
2018-10-31,111.367111,111.376671,109.072655,110.353729,95.319977,22640670
2018-11-01,110.420647,111.854683,110.047798,111.692162,96.476074,14253528
2018-11-02,112.342255,112.571701,109.502869,110.583176,95.518158,11079964
2018-11-05,110.994263,115.458893,110.898659,114.780113,99.143356,9565252
2018-11-06,115.391968,118.365204,115.019119,117.705544,101.670242,10038880
2018-11-07,118.346077,119.560226,116.950287,119.349907,103.090584,12952304
2018-11-08,117.265778,118.929253,117.237091,117.954109,103.182579,10874634
2018-11-09,118.173996,119.091782,116.596558,118.107079,103.316376,7282043
2018-11-12,118.068832,118.135757,115.344170,115.583176,101.108543,5626539
2018-11-13,115.860420,116.873802,114.627151,115.525810,101.058380,4272282
2018-11-14,115.783936,116.567879,114.502869,114.913956,100.523148,4981366
2018-11-15,114.397705,116.099426,114.254303,116.099426,101.560165,5447463
2018-11-16,115.573616,116.491394,115.239006,116.223709,101.668877,4263810
2018-11-19,116.281075,116.806885,114.502869,115.019119,100.615135,4321235
2018-11-20,113.279160,114.235184,111.567879,112.045891,98.014244,6520555
2018-11-21,112.437859,114.254303,112.227531,113.355644,99.159981,5581247
2018-11-23,112.896751,113.135757,111.768639,112.036331,98.005882,2442096
2018-11-26,113.164436,114.961761,112.868073,114.302101,99.987907,5241611
2018-11-27,113.173996,114.760994,113.164436,114.751434,100.380989,5129375
2018-11-28,115.688339,117.676865,114.933075,117.590820,102.864784,5339307
2018-11-29,117.055450,117.705544,116.061188,116.137665,101.593605,5439305
2018-11-30,116.309753,119.206497,116.137665,118.804970,103.926880,7585174
2018-12-03,120.143402,121.022942,118.891014,119.799232,104.796631,6115334
2018-12-04,119.015297,119.426384,115.994263,116.252388,101.693970,6276732
2018-12-06,114.455070,118.460800,114.053535,118.460800,103.625809,7257148
2018-12-07,118.451241,118.594643,113.642448,114.091782,99.803925,7342502
2018-12-10,114.474190,116.328873,113.307838,115.803062,101.300911,6850777
2018-12-11,117.829826,118.365204,114.722755,115.573616,101.100197,5275083
2018-12-12,117.122368,117.476097,115.678780,115.831741,101.326004,3724283
2018-12-13,115.927345,116.434036,114.885277,115.420647,100.966370,4177306
2018-12-14,114.244743,115.783936,114.187378,114.627151,100.272263,4763693
2018-12-17,113.833649,114.512428,110.009560,110.994263,97.094315,7713727
2018-12-18,111.759079,113.030594,110.917786,111.520073,97.554291,6579549
2018-12-19,111.998085,114.980881,110.869980,111.309753,97.370300,7300871
2018-12-20,110.611855,111.328873,106.787766,108.049713,94.518509,8843302
2018-12-21,107.552582,110.210327,105.583176,106.061188,92.779022,10864279
2018-12-24,105.066925,106.118546,102.772469,102.839386,89.960693,3997184
2018-12-26,103.250481,106.491394,101.281075,106.491394,93.155342,6951507
2018-12-27,105.152962,108.776291,104.655830,108.776291,95.154121,6323698
2018-12-28,109.196938,109.751434,107.552582,108.059273,94.526878,5352905
2018-12-31,108.346077,109.321220,107.476097,108.671127,95.062103,5212009
2019-01-02,107.084129,110.879539,106.778206,110.143402,96.349998,4434935
2019-01-03,109.493309,109.827919,107.734222,107.944550,94.426537,4546648
2019-01-04,109.856598,112.323135,109.407265,112.160614,98.114609,4683779
2019-01-07,112.332695,113.604210,111.539200,112.954109,98.808746,3923755
2019-01-08,114.397705,115.267685,113.747612,114.560226,100.213699,4982726
2019-01-09,115.592735,116.061188,114.598473,115.382408,100.932930,3800850
2019-01-10,114.799232,116.500954,114.674950,116.434036,101.852859,4089860
2019-01-11,116.233269,116.271507,114.913956,116.118546,101.576866,3893630
2019-01-14,115.210327,115.344170,114.493309,115.095604,100.682045,5469220
2019-01-15,115.640533,116.567879,115.506691,116.376671,101.802689,3668845
2019-01-16,116.233269,116.634796,115.516251,116.271507,101.710693,4017791
2019-01-17,115.258125,117.026772,115.248566,116.816444,102.187386,5261275
2019-01-18,117.848946,119.235184,117.313576,118.374763,103.550545,6284891
2019-01-22,117.877632,118.355644,116.195030,117.131927,102.463356,10514810
2019-01-23,125.592735,129.063095,124.579353,127.045891,111.135780,23078630
2019-01-24,126.797325,127.351814,125.650093,126.701721,110.834702,6613753
2019-01-25,127.026772,128.527725,126.606117,128.078400,112.038994,5969940
2019-01-28,127.246651,128.881454,126.749519,128.365204,112.289864,5604154
2019-01-29,128.384323,129.455063,127.724663,128.422562,112.340050,5268807
2019-01-30,128.107071,129.091782,127.390060,128.470367,112.381866,4707941
2019-01-31,128.537292,128.795410,127.858505,128.508606,112.415306,5108664
2019-02-01,129.034424,129.254303,127.485657,128.202682,112.147697,3981076
2019-02-04,128.126190,129.254303,127.141495,129.244736,113.059258,4149064
2019-02-05,129.330780,129.847031,128.986618,129.588913,113.360344,5647249
2019-02-06,129.273422,130.640533,129.225616,130.325043,114.004288,5104166
2019-02-07,127.676865,128.556412,126.309753,127.332695,112.684456,4580852
2019-02-08,126.520073,127.829826,126.376671,127.829826,113.124397,3399291
2019-02-11,128.384323,129.206497,128.021027,128.097519,113.361298,3237475
2019-02-12,129.206497,130.210327,128.929260,130.066925,115.104141,3469791
2019-02-13,130.898666,131.854691,130.411087,131.472275,116.347824,4448638
2019-02-14,131.137665,131.548752,130.219879,130.478012,115.467949,2917712
2019-02-15,131.529633,132.112808,131.347992,131.959854,116.779312,4020929
2019-02-19,131.749527,132.600388,131.319305,132.600388,117.346161,3541442
2019-02-20,132.657745,133.116638,131.185471,131.931168,116.753937,3976892
2019-02-21,131.759079,132.265778,131.309753,131.778198,116.618553,3072416
2019-02-22,132.629059,133.250473,132.342255,133.126190,117.811493,3256930
2019-02-25,133.843216,134.292542,133.193115,133.326965,117.989174,3341133
2019-02-26,133.527725,134.311661,133.336517,133.575531,118.209122,3201178
2019-02-27,133.126190,133.432129,132.313583,133.049713,117.743797,2647321
2019-02-28,132.667297,132.944550,131.663483,132.055450,116.863914,3616859
2019-03-01,133.183563,133.881454,132.543015,133.078400,117.769180,3169380
2019-03-04,133.833649,133.919693,131.137665,132.342255,117.117722,3563617
2019-03-05,132.284897,132.638626,131.510513,131.816437,116.652397,4445814
2019-03-06,132.045883,132.304016,130.707458,130.956024,115.890976,2895642
2019-03-07,130.602295,130.869980,128.709366,129.407272,114.520378,4559305
2019-03-08,128.307846,129.292542,127.705544,129.149139,114.291939,3947186
2019-03-11,130.047806,131.673035,129.866150,131.653915,116.508575,4120508
2019-03-12,132.428299,133.556412,131.797318,132.198853,116.990829,4136616
2019-03-13,131.978973,133.193115,131.787766,132.466537,117.227715,3319167
2019-03-14,132.418732,132.829834,131.988525,132.686417,117.422295,2864576
2019-03-15,133.240921,134.158707,133.107071,133.298279,117.963768,7482770
2019-03-18,133.680695,134.196945,132.619507,134.043976,118.623680,3418851
2019-03-19,134.761002,135.468445,133.843216,134.311661,118.860550,3642486
2019-03-20,134.349899,134.512421,132.868073,133.460800,118.107590,3817377
2019-03-21,132.982788,135.869980,132.772461,135.219879,119.664299,3771248
2019-03-22,134.770554,135.219879,132.791580,133.317398,117.980698,4055551
2019-03-25,132.944550,133.757172,132.265778,133.059280,117.752266,2970431
2019-03-26,133.776291,134.818359,133.288712,134.053543,118.632149,2671170
2019-03-27,134.235184,134.311661,132.313583,133.116638,117.803017,3240717
2019-03-28,133.757172,134.263855,132.982788,133.766724,118.378342,2786439
2019-03-29,134.321228,135.009567,133.986618,134.894836,119.376663,3244064
2019-04-01,135.286804,137.103256,135.286804,136.998093,121.237961,4167578
2019-04-02,137.045883,137.619507,136.328873,136.711288,120.984138,2515421
2019-04-03,137.332703,137.877625,136.720840,137.313583,121.517143,2804535
2019-04-04,137.304016,137.801147,136.271515,136.500961,120.798027,2898571
2019-04-05,136.988525,137.189301,136.195023,136.978973,121.221039,2857463
2019-04-08,136.730408,137.112808,136.587006,137.084137,121.314102,2215637
2019-04-09,136.386230,136.663483,135.602295,135.860428,120.231171,3178271
2019-04-10,135.946457,137.189301,135.736145,136.730408,121.001068,2801188
2019-04-11,137.476105,137.772461,136.739960,137.456985,121.644051,3077332
2019-04-12,137.915863,138.087952,137.380493,138.001907,122.126320,3032249
2019-04-15,138.049713,138.107071,136.969406,137.571701,121.745560,3768947
2019-04-16,138.049713,138.996170,137.686417,138.757172,122.794685,6591578
2019-04-17,131.328873,135.736145,130.267685,132.992355,117.693039,13101882
2019-04-18,132.887192,134.311661,132.600388,134.158707,118.725197,5188160
2019-04-22,133.288712,134.378586,132.390060,132.782028,117.506905,4700724
2019-04-23,133.030594,134.722748,132.829834,134.263855,118.818260,4667461
2019-04-24,134.416824,135.095596,133.632889,133.795410,118.403709,2902545
2019-04-25,133.556412,133.604202,131.653915,132.533463,117.286942,3043965
2019-04-26,133.212234,133.738052,132.705551,133.307846,117.972252,2426511
2019-04-29,133.030594,133.489487,132.705551,132.934998,117.642281,3094382
2019-04-30,132.992355,134.263855,132.581268,134.101334,118.674438,4852185
2019-05-01,134.369019,135.573608,134.005737,134.378586,118.919800,3194170
2019-05-02,134.321228,135.066925,133.279160,133.451248,118.099152,3704304
2019-05-03,133.556412,134.799240,133.489487,134.082214,118.657524,2698575
2019-05-06,132.217972,134.502869,131.835571,134.206497,118.767502,2921792
2019-05-07,133.030594,133.374756,130.200760,131.587006,116.449348,4944233
2019-05-08,131.711288,132.600388,131.099426,131.931168,116.753937,3994569
2019-05-09,128.957932,129.617584,127.179733,129.388138,115.863586,4385564
2019-05-10,128.948380,129.780121,126.596558,129.369019,115.846474,4160570
2019-05-13,127.418739,127.695984,125.200768,125.640533,112.507706,5186068
2019-05-14,126.022942,128.412994,125.889099,127.447418,114.125725,3431298
2019-05-15,126.759079,128.671127,126.548759,128.489487,115.058876,2668346
2019-05-16,128.814529,130.124283,128.718933,129.904404,116.325897,3156096
2019-05-17,128.757172,129.455063,128.049713,128.412994,114.990364,2739579
2019-05-20,127.657745,129.474182,127.084129,129.177826,115.675255,3414667
2019-05-21,130.133850,131.032501,129.818359,130.449326,116.813850,2618661
2019-05-22,130.019119,130.736145,129.741867,130.353729,116.728241,1934891
2019-05-23,129.187378,129.187378,124.703636,126.567879,113.338120,5589196
2019-05-24,127.657745,128.346085,125.803062,126.462715,113.243958,2715521
2019-05-28,126.319313,126.806885,124.541107,124.722755,111.685867,5134605
2019-05-29,124.282982,124.550667,122.676865,123.986618,111.026672,3848234
2019-05-30,124.034416,124.254303,123.260040,123.871895,110.923950,2868027
2019-05-31,122.791588,122.791588,121.271507,121.405357,108.715225,3702108
2019-06-03,121.510513,122.906311,121.472275,122.629066,109.811020,4463177
2019-06-04,123.862335,126.902489,123.413002,126.854683,113.594963,4093521
2019-06-05,127.514343,127.734222,124.732315,125.707458,112.567642,3306720
2019-06-06,126.376671,126.816444,125.143402,126.405357,113.192581,2403917
2019-06-07,126.644356,128.795410,126.395790,127.447418,114.125725,2670856
2019-06-10,128.470367,129.397705,128.021027,128.814529,115.349945,3045220
2019-06-11,129.369019,130.458893,129.110901,129.971313,116.385811,3564036
2019-06-12,129.598465,129.961761,128.499039,128.938812,115.461227,2358416
2019-06-13,129.187378,130.277252,129.149139,129.789673,116.223152,3091244
2019-06-14,129.483749,129.904404,128.518158,129.206497,115.700943,2294192
2019-06-17,129.435944,130.047806,128.776291,129.015289,115.529716,2295029
2019-06-18,129.254303,131.156784,129.254303,130.382416,116.753944,3048776
2019-06-19,130.430206,132.275330,130.248566,131.051620,117.353188,2491990
2019-06-20,132.820267,133.403442,132.122375,132.743790,118.868484,3212266
2019-06-21,132.351822,133.403442,132.304016,133.078400,119.168114,5531980
2019-06-24,133.078400,133.986618,132.934998,133.221802,119.296532,2286556
2019-06-25,133.326965,133.412994,132.055450,132.275330,118.448997,2930055
2019-06-26,132.762909,133.537292,132.323135,132.428299,118.585976,2389692
2019-06-27,132.619507,133.173996,131.883362,132.428299,118.585976,2248691
2019-06-28,132.476105,133.021027,131.778198,131.835571,118.055206,6436979
2019-07-01,133.460800,135.267685,133.154877,133.728485,119.750244,3533074
2019-07-02,133.604202,134.254303,133.336517,134.053543,120.041328,2520546
2019-07-03,134.531555,135.583176,134.254303,135.315491,121.171371,2019198
2019-07-05,134.674957,135.267685,133.757172,135.162521,121.034386,2232896
2019-07-08,134.847031,135.076477,134.101334,134.388138,120.340958,2505484
2019-07-09,134.426392,134.789673,133.011475,133.202682,119.279419,3519999
2019-07-10,133.843216,135.669220,133.642441,134.292542,120.255348,2629539
2019-07-11,134.598465,135.353729,134.130020,135.028687,120.914543,2231013
2019-07-12,135.678772,136.634796,135.430206,136.462708,122.198685,2914365
2019-07-15,136.606125,137.198853,135.869980,137.017212,122.695221,2477242
2019-07-16,136.873810,137.705551,136.730408,137.217972,122.875000,3634536
2019-07-17,137.294449,137.476105,135.707458,136.778198,122.481178,6343258
2019-07-18,136.233276,143.699814,135.946457,143.049713,128.097168,13276460
2019-07-19,143.365204,144.913956,142.973236,143.097519,128.139954,7626072
2019-07-22,143.556412,145.258133,143.116638,143.154877,128.191299,4280860
2019-07-23,143.948380,144.091782,141.854691,143.766724,128.739197,3914341
2019-07-24,143.518158,144.789673,142.638626,143.432129,128.439590,3088210
2019-07-25,143.231354,143.996170,142.074570,143.776291,128.747803,3244797
2019-07-26,144.359467,144.751434,143.499039,144.703629,129.578186,3037898
2019-07-29,144.464630,144.818359,143.709366,144.244736,129.167297,2170973
2019-07-30,143.403442,143.785858,142.657745,143.183563,128.217026,2753804
2019-07-31,143.116638,143.575531,139.952194,141.720840,126.907181,3894153
2019-08-01,142.351822,146.099426,141.969406,143.709366,128.687851,6635824
2019-08-02,142.476105,146.223709,139.187378,140.774384,126.059647,8474378
2019-08-05,138.604202,138.718933,133.030594,134.569794,120.503609,7442185
2019-08-06,135.783936,136.204590,133.183563,134.541107,120.477921,5303952
2019-08-07,132.638626,133.441681,130.411087,132.992355,119.091064,6204767
2019-08-08,132.361374,134.244736,131.701721,133.938812,121.351768,5503111
2019-08-09,133.145309,133.183563,129.397705,130.143402,117.913063,5485852
2019-08-12,129.694077,129.894836,127.323135,127.791588,115.782257,4271759
2019-08-13,127.915871,130.564056,126.969406,129.818359,117.618553,4730117
2019-08-14,128.021027,128.260040,125.219887,125.478012,113.686096,5349453
2019-08-15,125.449333,126.548759,124.521988,126.118546,114.266434,3910889
2019-08-16,127.189293,128.671127,127.103249,127.877632,115.860214,3150552
2019-08-19,128.948380,130.334610,128.948380,129.101334,116.968910,3310695
2019-08-20,129.292542,129.330780,126.969406,127.151054,115.201912,3157456
2019-08-21,129.024857,129.961761,127.915871,128.346085,116.284645,2934762
2019-08-22,128.766724,129.713196,127.925430,128.412994,116.345261,2818865
2019-08-23,127.753349,128.355637,123.164436,123.871895,112.230927,5040046
2019-08-26,125.286804,125.525810,123.479927,124.273422,112.594719,2964259
2019-08-27,125.430206,125.908218,124.579353,125.401527,113.616798,4945488
2019-08-28,124.703636,127.045891,124.321220,126.921608,114.994034,2838426
2019-08-29,128.279160,129.722748,128.145309,128.948380,116.830330,3108503
2019-08-30,129.617584,130.086044,128.451248,129.569794,117.393341,3096788
2019-09-03,128.919693,128.967499,127.466537,128.202682,116.154709,2957983
2019-09-04,129.741867,130.430206,129.206497,130.325043,118.077629,2351303
2019-09-05,132.217972,135.468445,131.978973,134.770554,122.105347,5242134
2019-09-06,135.296371,135.305923,134.282990,134.388138,121.758896,2695333
2019-09-09,134.407272,136.730408,134.282990,136.328873,123.517250,4421024
2019-09-10,136.711288,139.063095,136.673035,138.671127,125.639374,5208766
2019-09-11,138.479919,138.738052,136.434036,137.284897,124.383415,4047706
2019-09-12,137.695984,137.705551,135.640533,137.304016,124.400726,2620648
2019-09-13,137.973236,138.288712,136.959854,137.351822,124.444054,2308104
2019-09-16,136.290634,137.323135,136.013382,136.214142,123.413292,2017211
2019-09-17,136.214142,136.214142,134.474182,135.946457,123.170769,3068127
2019-09-18,135.803055,136.042068,134.330780,135.965576,123.188087,2074846
2019-09-19,136.195023,138.652008,136.185471,136.682602,123.837730,3232035
2019-09-20,136.950287,137.504776,135.583176,135.640533,122.893570,5432296
2019-09-23,134.980881,135.965576,134.378586,135.822174,123.058151,1901523
2019-09-24,136.233276,136.606125,134.866150,135.449326,122.720367,3380254
2019-09-25,135.506699,137.313583,134.665390,136.864243,124.002289,2642928
2019-09-26,136.873810,137.552582,135.191208,137.237091,124.340118,2416051
2019-09-27,138.059280,138.709366,136.118546,136.940720,124.071602,2465213
2019-09-30,137.409180,140.124283,137.409180,139.024857,125.959862,4171866
2019-10-01,139.187378,140.869980,137.227539,137.342255,124.435394,3096997
2019-10-02,135.936905,136.013382,134.388138,135.458893,122.729034,3494477
2019-10-03,135.391968,135.822174,133.059280,135.774384,123.014862,3063525
2019-10-04,135.812622,136.768646,134.827911,136.701721,123.855042,2524626
2019-10-07,136.003830,136.424469,135.009567,135.066925,122.373871,2538119
2019-10-08,134.072662,134.292542,132.170166,132.294449,119.861961,3373768
2019-10-09,133.623322,134.158707,132.686417,133.527725,120.979347,2741357
2019-10-10,133.623322,135.544937,133.422562,134.923523,122.243950,2713010
2019-10-11,136.491394,138.145309,136.338425,136.481842,123.655838,3134653
2019-10-14,136.051620,136.166351,135.105164,135.793503,123.032196,2415737
2019-10-15,136.271515,137.399612,135.573608,136.711288,123.863708,3164673
2019-10-16,136.223709,136.663483,135.172089,135.860428,123.092819,5577900
2019-10-17,129.063095,130.019119,127.065010,128.355637,116.293297,16484751
2019-10-18,128.317398,128.575531,126.434036,128.193115,116.146042,7507665
2019-10-21,126.778206,127.246651,125.143402,126.749519,114.838120,6596181
2019-10-22,126.720840,128.154877,125.822182,128.068832,116.033440,4353034
2019-10-23,127.648186,128.652008,126.864243,128.470367,116.397247,3777001
2019-10-24,128.900574,129.130020,127.437859,128.173996,116.128723,2718031
2019-10-25,128.221802,129.952194,128.202682,129.483749,117.315399,2697739
2019-10-28,130.019119,130.621414,129.493301,129.990433,117.774460,3374501
2019-10-29,129.464630,129.608032,127.571701,127.934990,115.912178,4352092
2019-10-30,127.944550,129.330780,127.342255,129.302109,117.150826,2356638
2019-10-31,129.168259,129.302109,127.370934,127.848946,115.834221,3569057
2019-11-01,128.585083,129.598465,128.193115,129.569794,117.393341,3231931
